username,full_text,lang,reply_count,quote_count,favorite_count,view_count,created_at,tweet_url
@raynoor_,@PT_Transjakarta min boleh tau trek dari Ciledug ke Pekan Raya Jakarta (PRJ) gak,in,2,,,92,2023-06-21T08:18:00.000Z,/raynoor_/status/1671432266042707968
@Meidyfjriah20,Prj yyuuuu,in,,,,16,2023-06-21T08:15:56.000Z,/Meidyfjriah20/status/1671431744334217216
@stykdz,"ka ini gimana ya? banyak yg beli tix prj tapi ga dpt slot karena fikir isi form cuman buat dptin freebies aja dan kaka ga nyantumin detail di caption dan form nya.. kalau form itu limited kuota orang nya juga,  jadi pada ga kedapetan. mohon tolong diberi kejelasan nya ya ka",in,1,,1,651,2023-06-21T08:14:07.000Z,/stykdz/status/1671431288216231936
@zakki_uye,Selama sebulan gitu lho kayak PRJ ,in,1,,,752,2023-06-21T08:09:51.000Z,/zakki_uye/status/1671430216508645377
@_ayemsorry,"Tulisannya acak2an dan gajelas

Enggaaa, aku beli di supermarket. Belum sempet ke prj, seru ga sihh? Kepo mau kesanaa",in,1,,,54,2023-06-21T08:08:28.000Z,/_ayemsorry/status/1671429867941015553
@kiara_axel,"iya keliatan dong kan tulisannya acak2an dan gajelas pasti coding soalnya cowoku jg anak IT jadi kurang lebih paham modelannya begitu wkwkkw, btw oatsidenya beli di prj kah? wkwk",in,1,,,66,2023-06-21T08:07:42.000Z,/kiara_axel/status/1671429673581158405
@8rownShe,Bukan PRJ kalo tanpa Sheila on 7,in,,,,43,2023-06-21T08:07:41.000Z,/8rownShe/status/1671429669307183104
@cnbcindonesia,Jadwal Konser PRJ 2023 Beserta Link Beli Tiket dan Harganya,in,,,,670,2023-06-21T08:06:12.000Z,/cnbcindonesia/status/1671429294344773634
@oosheep_,"Gaaak rekomen parkir luar area, jauh soalnya. Udah paling enak dj dalam PRJ, asal datangnya jangan sore2 bgt kalo weekend",in,1,,,332,2023-06-21T07:59:54.000Z,/oosheep_/status/1671427709308907521
@ntin0118,"coyy ada yg mau ke prj (jakarta fair) hari ini ga?? gue mau wts tiket tanpa konser 60k dapet 2 tiket plis plis plisss dibeli, gue salah pilih tanggal anjenk",in,2,,,400,2023-06-21T07:58:10.000Z,/ntin0118/status/1671427275496235008
@Willuhugme,"belanja sih tp gabanyak, sama mau liat hiburannya, soalnya belum pernah ke prj",in,1,,,251,2023-06-21T07:53:23.000Z,/Willuhugme/status/1671426070237831169
@fra999ile,mendingg ke prj,in,1,,,27,2023-06-21T07:51:16.000Z,/fra999ile/status/1671425539809378304
@RafifFadhlurra4,Silahkan ke CBD Ciledug disitu naik Koridor 13 jurusan Tendean turun di CSW lalu naik 10H jurusan Tanjung Priok turun di Pasar Baru Timur lalu naik PRJ 2 jurusan Jakarta International Stadium,in,,,,85,2023-06-21T07:50:38.000Z,/RafifFadhlurra4/status/1671425378039246848
@evilwonkyu98,Loh kak kirain tuh isi form cuman untuk claim freebies. Temenku udah ada yg beli tiket prj khusus untuk datang ke event ini tapi gak isi form gimana ya?,in,,,,406,2023-06-21T07:49:09.000Z,/evilwonkyu98/status/1671425006520373248
@hafifah_arbah,"Diriku nanya mumpung lagi ada kakak, ke PRJ naik kereta turun dimana dia juga kagak tau trus sama mamake ""lu kalo kagak tau jalan jangan dah ntr nyasar udah tau luas""  trus bilang ke abang ""ke PRJ"" dijawab ""kayak tau jalan aje lu ntr masuk pintu mana keluar pintu mana lu"" ",in,,1,,429,2023-06-21T07:47:31.000Z,/hafifah_arbah/status/1671424594962681857
@pacarclairo,eh jd pgn ke prj deh,in,,,,13,2023-06-21T07:44:34.000Z,/pacarclairo/status/1671423850687631361
@awyeaayy,"WTS
1 tix PRJ jakarta fair 21 juni udah termasuk konser VIP (ada fiersa dan virgoun)
price: 100k ya guys

#zonauang #zonabu",in,,,,612,2023-06-21T07:43:42.000Z,/awyeaayy/status/1671423634278330370
@ecced3ntesiast_,tiket prj bisa di refund g si,in,1,,,440,2023-06-21T07:42:53.000Z,/ecced3ntesiast_/status/1671423427545272320
@hyemhyemuw,Mw ke prj ,in,,,,70,2023-06-21T07:42:07.000Z,/hyemhyemuw/status/1671423234687000578
@Willuhugme,Akses transportasi ke prj yg enak apa ya? Misal kalo bawa mobil enaknya parkir dimana sih?,in,2,,,912,2023-06-21T07:39:37.000Z,/Willuhugme/status/1671422604614443008
@ZikrinaMhrn,Ih pengen ke PRJ,in,,,,50,2023-06-21T07:19:53.000Z,/ZikrinaMhrn/status/1671417638348820480
@jvngpal,"app yg hrus langganan kya netfl¡x, spot¡, d¡sney, dll tuh buka booth di prj gak di kyak kan lumayan ya klo ada promo langganan setaun disc 50% gitu misal",in,1,,,170,2023-06-21T07:19:13.000Z,/jvngpal/status/1671417471734267906
@ro0seWo0ddd,gue pengen ke prj,in,,,,59,2023-06-21T07:11:10.000Z,/ro0seWo0ddd/status/1671415447277961216
@mrblurryface,Kuy prj,in,,,,55,2023-06-21T07:10:59.000Z,/mrblurryface/status/1671415402235305984
@NinoBergumam,Pengen Chiki PRJ,in,1,,3,"1,249",2023-06-21T07:09:01.000Z,/NinoBergumam/status/1671414906057523200
@soundoffcoupss,di prj tuhh ada apaa aja dehh?? kali aja gue tertarik sksksk. nitipp :((,in,1,,,44,2023-06-21T07:08:18.000Z,/soundoffcoupss/status/1671414724809080832
@haninaniinuu,sang kinan terjun ke prj gais,in,2,1,1,195,2023-06-21T07:00:12.000Z,/haninaniinuu/status/1671412688055078912
@JayantiIndah3,"Sebagai warga Jabodetabek yg belum pernah ke PRJ, apa kalian masih mau berteman dengan aku?
Sedangkan sepupu ku yg di Solo, pernah bela2in kesana wkkwkwkw",in,,,,31,2023-06-21T06:59:35.000Z,/JayantiIndah3/status/1671412530210836481
@yourqtpay,pgn ke prj ,in,1,,1,103,2023-06-21T06:58:12.000Z,/yourqtpay/status/1671412182465273858
@oxscarletxo,pengen ke PRJ,in,,,,125,2023-06-21T06:54:25.000Z,/oxscarletxo/status/1671411230194696192
@pacemakerstay,"Kak maaf info jelas dong, jadi limited seat? Jadi form itutuh bukan buat freebies aja? Terus yang gak isi dan udah beli tiket prj buat noraebang gimana? Formnya tulisnya buat freebies doang loh... Temen stayku dah banyak beli tiket prj....",in,1,,,578,2023-06-21T06:53:08.000Z,/pacemakerstay/status/1671410907375865856
@putridhiday,"Bbrp hari lalu lg ngobrol sm temen2 trs ada yg bilang pengen ke PRJ aku dalem hati (anjir prj, gue waktu bocil klau ada prj kesana sm abang2 sepupu dan digendong) skrg udh gede males bgt ke tempat ramai gitu, tp cuma bisa tersenyum doang depan temen2.",in,1,,2,136,2023-06-21T06:51:00.000Z,/putridhiday/status/1671410370832113668
@jejenojaem,Hi kak masih cari tiket hari ini? Aku WTS tiket konser Jakarta Fair (PRJ) yang VIP tanggal 21 Juni. 175k (harga presale nii). Ready 2 tiket,in,2,,,444,2023-06-21T06:50:05.000Z,/jejenojaem/status/1671410141705682946
@mavrixeep,ingin ke prj dari monas naik TJ no brp dan turun dmn ya min? dan tersedia sampe jam berapa @PT_Transjakarta,in,1,,,258,2023-06-21T06:48:26.000Z,/mavrixeep/status/1671409726457024512
@aiskrimtrico,duh anj pgn ke prj bgt,in,1,,,41,2023-06-21T06:45:54.000Z,/aiskrimtrico/status/1671409086200676352
@JoseAndre89,prj sampe kapan ya tahun ini?,in,,,,108,2023-06-21T06:44:12.000Z,/JoseAndre89/status/1671408658675281920
@kayla0776,Mbak Puan mengakhiri kunjungannya ke PRJ dengan kenangan indah dan semangat untuk kembali di lain waktu. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno,in,,,,3,2023-06-21T06:41:34.000Z,/kayla0776/status/1671407997791408130
@kayla0776,Mbak Puan mengakhiri kunjungannya ke PRJ dengan kenangan indah dan semangat untuk kembali di lain waktu.,in,,,,3,2023-06-21T06:41:18.000Z,/kayla0776/status/1671407930825121798
@FreddyJ14981,"Di PRJ, Mbak Puan merasakan semangat perekonomian dan pertumbuhan usaha di berbagai sektor. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno",in,,,,10,2023-06-21T06:40:14.000Z,/FreddyJ14981/status/1671407660758093825
@FreddyJ14981,"Di PRJ, Mbak Puan merasakan semangat perekonomian dan pertumbuhan usaha di berbagai sektor.",in,,,,7,2023-06-21T06:40:03.000Z,/FreddyJ14981/status/1671407615522533377
@JusticeG18921,"Di PRJ, Mbak Puan menikmati suasana penuh kehidupan dan kegiatan yang berlangsung sepanjang hari.",in,,,,15,2023-06-21T06:39:01.000Z,/JusticeG18921/status/1671407355291140098
@JulietteWi72024,Mbak Puan terlibat dalam berbagai aktivitas edukatif dan budaya yang diselenggarakan di PRJ. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno,in,,,,8,2023-06-21T06:38:49.000Z,/JulietteWi72024/status/1671407307249582086
@JulietteWi72024,Mbak Puan terlibat dalam berbagai aktivitas edukatif dan budaya yang diselenggarakan di PRJ.,in,,,,10,2023-06-21T06:38:26.000Z,/JulietteWi72024/status/1671407209241264128
@JusticeG18921,"Di PRJ, Mbak Puan menikmati suasana penuh kehidupan dan kegiatan yang berlangsung sepanjang hari.",in,,,,13,2023-06-21T06:38:06.000Z,/JusticeG18921/status/1671407123396464641
@subaru_shou,:( ga mau bareng ke PRJ... Hahaha,in,1,,,107,2023-06-21T06:35:36.000Z,/subaru_shou/status/1671406497656602625
@sarahshahnaz,"Aku bener2 serajin itu pakein transpulmin dari yg baby sampe kids, hahahaa
Kalo ke PRJ, momfair gitu pasti selalu nyetok soalnya murah2 dan dpt hadiah pula ",in,,,,126,2023-06-21T06:35:26.000Z,/sarahshahnaz/status/1671406451896750080
@Rinaaawati,lemes bgt kalau lambung dah kambuh. ekspetasi mau ke ancol atau prj malah terkapar dikasur,in,,1,,244,2023-06-21T06:28:43.000Z,/Rinaaawati/status/1671404764700246016
@Inyooo_,Ayo ke prj,in,1,,,27,2023-06-21T06:20:08.000Z,/Inyooo_/status/1671402602620407808
@mathews_tuckers,"Mbak Puan merasakan semangat persatuan dan kebersamaan di PRJ, di mana berbagai latar belakang bersatu dalam kesenangan dan kegembiraan. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno",in,,,,10,2023-06-21T06:12:33.000Z,/mathews_tuckers/status/1671400696321830912
@mathews_tuckers,"Mbak Puan merasakan semangat persatuan dan kebersamaan di PRJ, di mana berbagai latar belakang bersatu dalam kesenangan dan kegembiraan.",in,,,,12,2023-06-21T06:12:24.000Z,/mathews_tuckers/status/1671400656920510470
@ricosmauri,Kunjungan Mbak Puan ke PRJ memberinya kesempatan untuk bertemu dan berinteraksi dengan berbagai komunitas dan pengunjung yang beragam. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno,in,,,,9,2023-06-21T06:11:34.000Z,/ricosmauri/status/1671400447410851840
@ricosmauri,Kunjungan Mbak Puan ke PRJ memberinya kesempatan untuk bertemu dan berinteraksi dengan berbagai komunitas dan pengunjung yang beragam.,in,,,,13,2023-06-21T06:11:24.000Z,/ricosmauri/status/1671400404272418818
@wallen_cassava,ke PRJ aja,in,1,,,40,2023-06-21T06:11:04.000Z,/wallen_cassava/status/1671400321363619840
@mintchwiz,"ngobrol sama kakak gua

 : ga ke prj apa ?
 : ayo hari minggu, ntar tiketnya dibeliin.

sipaling ngertiin adek nya ",in,,,,48,2023-06-21T06:10:48.000Z,/mintchwiz/status/1671400256054116352
@WilliambBrett,Mbak Puan terlibat dalam berbagai aktivitas seru seperti konser dan pertunjukan di PRJ. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno,in,,,,16,2023-06-21T06:10:34.000Z,/WilliambBrett/status/1671400194984886275
@WilliambBrett,Mbak Puan terlibat dalam berbagai aktivitas seru seperti konser dan pertunjukan di PRJ.,in,,,,16,2023-06-21T06:10:27.000Z,/WilliambBrett/status/1671400165905776640
@aya_apinn,"Di PRJ, Mbak Puan merasakan semangat kreativitas dan inovasi yang terpancar dari berbagai pameran. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno",in,,,,7,2023-06-21T06:09:57.000Z,/aya_apinn/status/1671400039652966400
@yourlestrange,sumpah gw mau ke prj,in,1,,,132,2023-06-21T06:09:56.000Z,/yourlestrange/status/1671400037459558400
@aya_apinn,"Di PRJ, Mbak Puan merasakan semangat kreativitas dan inovasi yang terpancar dari berbagai pameran.",in,,,,9,2023-06-21T06:09:49.000Z,/aya_apinn/status/1671400005410648065
@HoldenH77165830,"Di PRJ, Mbak Puan menikmati beragam atraksi dan hiburan yang ditawarkan. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno",in,,,,2,2023-06-21T06:07:34.000Z,/HoldenH77165830/status/1671399442224652288
@HoldenH77165830,"Di PRJ, Mbak Puan menikmati beragam atraksi dan hiburan yang ditawarkan.",in,,,,10,2023-06-21T06:07:25.000Z,/HoldenH77165830/status/1671399401749716992
@hood_miran29624,Kunjungan Mbak Puan ke PRJ membawanya merasakan atmosfer yang meriah dan penuh keseruan. #TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno,in,,,,5,2023-06-21T06:06:45.000Z,/hood_miran29624/status/1671399237530124295
@hood_miran29624,Kunjungan Mbak Puan ke PRJ membawanya merasakan atmosfer yang meriah dan penuh keseruan.,in,,,,12,2023-06-21T06:06:34.000Z,/hood_miran29624/status/1671399191157915649
@khairinadiar,"Kemarin ke PRJ agak bengong dikit liat orang bawa koper. Pikirku, “Oh jastip kali, ya.” Ternyata belanja buat sendiri pun memang lebih baik bawa koper. ",in,,,,"1,573",2023-06-21T06:06:15.000Z,/khairinadiar/status/1671399111231406080
@WatkinsBro20716,Mbak Puan merasakan kegembiraan dan keasyikan saat jalan-jalan di PRJ.#TetapPuan #MbakPuan #PuanMaharani #VisiPuanLanjutkanBungKarno,in,,,,2,2023-06-21T06:05:20.000Z,/WatkinsBro20716/status/1671398880905244674
@WatkinsBro20716,Mbak Puan merasakan kegembiraan dan keasyikan saat jalan-jalan di PRJ.,in,,,,12,2023-06-21T06:05:09.000Z,/WatkinsBro20716/status/1671398832926605314
@aitneserk,Puyeng ke prj pas jam konser mo mulai. Ngaso dulu liatin kora2 yang digerakin sama mas2nya pake kaki dulu.,in,1,,,"1,003",2023-06-21T06:04:15.000Z,/aitneserk/status/1671398606916689920
@NamThanhh3,good prj,in,,,,3,2023-06-21T06:00:06.000Z,/NamThanhh3/status/1671397560735662081
@riimceu,Jauh2 ke PRJ taunya baru buka jam setengah 4 soreeeee ,in,,,,148,2023-06-21T05:59:22.000Z,/riimceu/status/1671397378245685249
@ElfShibeewol,YA TUHAN ADA SID DI PRJ,in,,,,23,2023-06-21T05:54:32.000Z,/ElfShibeewol/status/1671396162925129728
@creamiyours,"29 juni prj kali ya, sekalian liat kahitna wkwkwkwk",in,1,,,171,2023-06-21T05:53:28.000Z,/creamiyours/status/1671395890869985280
@bhismaaa10,Dr pinang Ranti trsnsit BNN lalu naik 7/5D/5c transit di PGC lalu naik PRJ 1,in,,,,140,2023-06-21T05:52:26.000Z,/bhismaaa10/status/1671395632710565888
@ordzinary,tadinya gue juga mau ngajakin lo ini tapi pas tau di prj bjir gak dah,in,1,,,29,2023-06-21T05:51:33.000Z,/ordzinary/status/1671395410383089664
@pacarclairo,minimal mikir klo ngajak ke prj @ettdkbisa,in,1,,,17,2023-06-21T05:50:16.000Z,/pacarclairo/status/1671395089065840640
@binnieblush,Q. Apakah tiket prj yg udah di beli bisa di refund,in,,,,282,2023-06-21T05:47:37.000Z,/binnieblush/status/1671394418979659776
@bhismaaa10,"Kalau gak sesuai jam TJ PRJ nya paling terdekat halte dkt PRJ itu halte landas pacu Kemayoran

Dr Matraman naik 5C/5 ke arah halte jembatan merah/Gn.Sahari mangga dua, transit disana lalu naik koridor 12/12A/12B turun di halte landas pacu Kemayoran",in,,,,150,2023-06-21T05:47:14.000Z,/bhismaaa10/status/1671394325828349955
@vvousmevoyez_,yg mau ke prj w nitip bakso afung dong,in,1,,,79,2023-06-21T05:43:01.000Z,/vvousmevoyez_/status/1671393264543621121
@nilasilalahi12,pen ke prj weh,in,,,,30,2023-06-21T05:41:58.000Z,/nilasilalahi12/status/1671393000419917825
@InfiniteLjong,"TAHAN DULU, BESOK TICKETING SAMA KE PRJ!!!!",in,,,,80,2023-06-21T05:38:08.000Z,/InfiniteLjong/status/1671392035461554176
@adorehaecc,Yey belanja perlengkapan di prj ,in,,,,105,2023-06-21T05:35:23.000Z,/adorehaecc/status/1671391341094518784
@IlaRosalia1,Prj dan kebahagiaan ,in,,,,98,2023-06-21T05:34:57.000Z,/IlaRosalia1/status/1671391232717897728
@SKZEE_Ent,"3. bagi teman2 yang belum sempat mengisi form, demi kenyamanan bersama dikarenakan ruang hall yang terbatas, kami tidak menyarankan untuk memaksakan datang ya tetapi tetap dipersilahkan untuk datang ke PRJ menikmati rangkaian acara",in,2,40,,15.6K,2023-06-21T05:33:09.000Z,/SKZEE_Ent/status/1671390779745632256
@SKZEE_Ent,"Terima kasih banyak STAYs atas antusiasmenya!
Untuk yang sudah berhasil mengisi form sampai ketemu di PRJ, Minggu 25 Juni 2023 

untuk beberapa pertanyaan yang cukup sering ditanyakan, akan kami jawab dibawah ya",in,4,1,5,"2,986",2023-06-21T05:33:04.000Z,/SKZEE_Ent/status/1671390757058650112
@ahdaiueo,"nie lucu tmbhan kadiv kita gada grgr kerja di prj, emg boleh se prj itu yadhh?",in,,,,40,2023-06-21T05:06:06.000Z,/ahdaiueo/status/1671383971551395840
@ThePhraseID,Ada promo produk kecantikan apa saja di Jakarta Fair 2023? Simak infonya berikut ini! #ThePhraseID #beauty #promo #JakartaFair2023 #JakartaFair #PRJ,in,,,,205,2023-06-21T05:00:00.000Z,/ThePhraseID/status/1671382437681659904
@yyoonsimp,abis prj piknik kt yh,in,1,,,91,2023-06-21T04:58:05.000Z,/yyoonsimp/status/1671381953034211328
@GATRA_com,"Targetkan Pengguna Baru, Hasston Hadir di PRJ 2023",in,,,,34,2023-06-21T04:58:02.000Z,/GATRA_com/status/1671381941491482625
@5rbaja,"ke prj kalo keretaan dari bogor, rute nya gimana yaa?",in,,,,209,2023-06-21T04:57:58.000Z,/5rbaja/status/1671381925129519105
@kepoyaakusiapa,"Nggk.
Udah beli tiket PRJ cuman buat ngonser ",in,,,,71,2023-06-21T04:57:26.000Z,/kepoyaakusiapa/status/1671381789879992322
@plhushie,anjrit btul mau ke prj,in,,,,70,2023-06-21T04:52:10.000Z,/plhushie/status/1671380465838874625
@benelli_motor,"Ayo Guys buruan kunjungi booth kami di PRJ Kemayoran, ada promo dengan uang 1 juta bisa bawa pulang Unit #Benelli #Keeway jangan sampai ketinggalan",in,,,,261,2023-06-21T04:50:13.000Z,/benelli_motor/status/1671379974862012416
@KEEWAYINDO,"Ayo Guys buruan kunjungi booth kami di PRJ Kemayoran, ada promo dengan uang 1 juta bisa bawa pulang Unit #Benelli #Keeway jangan sampai ketinggalan",in,,,,198,2023-06-21T04:49:49.000Z,/KEEWAYINDO/status/1671379873938677760
@cinokioid,"halo guys!

WTS rencananya hari ini mau ke prj dan jastip barang barang sale di pekan raya jakarta fair kemayoran

• fee start 3k tergantung nominal barang

ada yang minat gak ya?

available
DEPOK",in,,1,,736,2023-06-21T04:46:44.000Z,/cinokioid/status/1671379100601122818
@CaptMksNusakita,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,22,2023-06-21T04:42:47.000Z,/CaptMksNusakita/status/1671378105632698369
@ivananic04,gue kira gue doang yg mikir ke prj pas hari kerja ,in,,,1,76,2023-06-21T04:38:10.000Z,/ivananic04/status/1671376941746880513
@giamustbehappy,"btw gua punya new achievement yaitu dipanggil “cici” waktu di PRJ wkakak

soalnya selama ini yg manggil cici cm sepupu gue dan si aal wkwk",in,1,,,59,2023-06-21T04:37:36.000Z,/giamustbehappy/status/1671376801938182154
@segamidun,"Hahahaha
Yg d PRJ aja",in,,,,31,2023-06-21T04:34:11.000Z,/segamidun/status/1671375941174714370
@_imyours20,"OPEN JASTIP PRJ YUKKK DM AJA FEE 5K-50K TERGANTUNG HARGA BARANG 
RENCANA HARI INI LIVE SHOPPING
ALL TENANT YAAA",in,,,,207,2023-06-21T04:31:37.000Z,/_imyours20/status/1671375292760489985
@whyyhanaaa,"Halo min ini form nya udah tutup, tapi masih bisa ikut noraebangnya ngga ya kalau misal dateng ke prj hari minggu?",in,,,,119,2023-06-21T04:27:39.000Z,/whyyhanaaa/status/1671374297124966401
@aqilzaidan_,Haduh 8 juli hari sebelumnya ke prj,in,,,,54,2023-06-21T04:25:03.000Z,/aqilzaidan_/status/1671373643262341120
@ninetaleeesss,prj yuuu akakakakak,in,2,,,57,2023-06-21T04:24:19.000Z,/ninetaleeesss/status/1671373457123336194
@psydyduck,Dulu ga kesampean ke PRJ pas mau leaving J-Town,in,1,,,37,2023-06-21T04:23:56.000Z,/psydyduck/status/1671373360687906816
@sophrosynext,"@PT_Transjakarta Halo min! ada ga ya jalur busway ke arah PRJ tapi ga start jam 3 sore? yang ga langsung arah PRJ juga gapapaa ^-^ 

btw ini aku dari stasiun matraman ya min",in,2,,,288,2023-06-21T04:23:11.000Z,/sophrosynext/status/1671373172070031361
@jellyfisheu,hari ini mau ke PRJ ,in,1,,,333,2023-06-21T04:18:10.000Z,/jellyfisheu/status/1671371909571964939
@OyenFather,Udh lama nih ga ke PRJ,in,,,,72,2023-06-21T04:14:15.000Z,/OyenFather/status/1671370923713376257
@uglystepsisterr,"Hai Guys! Aku open jastip khusus beauty & fashion yaa aku ke prj tanggal 22 juni. Untuk pembayaran masih bisa sampe besok pagi ya!! Yg mau dm aku saja
#jastip #jastipprj #PRJ #openjastip #JakartaFair2023",in,,,,464,2023-06-21T04:14:01.000Z,/uglystepsisterr/status/1671370865102196736
@vpfeca,Guys ada loker SPG PRJ ya yang butuh backup-an gitu,in,,,,546,2023-06-21T04:12:29.000Z,/vpfeca/status/1671370478227976193
@nuna_namtae,"WTS WTS ticket Jakarta Fair Kemayoran ( PRJ ) tgl 10 juli 2023.
Ticket masuk+konser reguler no admin dll (4ticket) line up : Juicy Luicy , Dmasiv , Semenjana. 
Dijual karena mau ganti tgl kedatangan.
#BU #PRJ #pekanrayajakarta #jiexpo #butuhuang #juicyluicy #dmasiv #Semenjana",in,1,,,387,2023-06-21T04:12:18.000Z,/nuna_namtae/status/1671370433386643456
@KompasTV,"Ucapkan Ultah Jokowi ke-62, Sandiaga Uno Ajak Presiden Ngopi Lagi di PRJ",in,1,1,62,"4,016",2023-06-21T03:56:03.000Z,/KompasTV/status/1671366343084638208
@bubuyuta_,"Wkwkwk anjirr, btw jastip prj nya kakak",in,,,,197,2023-06-21T03:55:01.000Z,/bubuyuta_/status/1671366083264274432
@MountureCom,"Ramaikan Jakarta Fair, Polytron Tebar Diskon dan Hadiah Langsung

#polytron #jakartafair #prj #mounture",in,,,,87,2023-06-21T03:50:52.000Z,/MountureCom/status/1671365040572874754
@ninorakunlangit,MAU BGT UEUEUEUE TP TP TP AK KE PRJ SENIN UEUEUE GMN INI UEUEUEUE IRIII,in,,,,167,2023-06-21T03:47:13.000Z,/ninorakunlangit/status/1671364120535531522
@dosabgt,"Yang ke prj , jangan lupa mampir ke booth fiesta gw jaga disana ya , disapa aja kalo sombong siram air aja",in,3,,3,485,2023-06-21T03:43:50.000Z,/dosabgt/status/1671363271272828929
@KpgRapi06,"Hashtag
#PerumnasdiPRJ
Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 
Yukk yang udah kepo sama hunian-hunian Perumnas dan yang mau tanya-tanya sepuasnya bisa langsung dateng aja ke : 

Jakarta Fair JIEXPO Hall C2 yaaa dari tanggal 14 Juni–16 Juli 2023 jangan lupa lohhh",in,,,1,167,2023-06-21T03:43:40.000Z,/KpgRapi06/status/1671363228692275201
@skuuuuzy1,"balapannya pas malem aja, terus digabungin sm event PRJ",in,,,2,217,2023-06-21T03:38:25.000Z,/skuuuuzy1/status/1671361905167073281
@sophrosynext,"@PT_Transjakarta minn kalo mau ke PRJ dari Kampung Melayu bisa ga yaa? Kalo bisa, naik yang no berapa yaa?",in,3,,,133,2023-06-21T03:34:43.000Z,/sophrosynext/status/1671360973431783424
@Dinda_dy19,Udah berapa tahun ya gak ke PRJ lagi... ,in,,,,49,2023-06-21T03:26:13.000Z,/Dinda_dy19/status/1671358834642919424
@heithyyy,Mau beli kipas portable ah buat ke prj wkwkwkwk,in,1,,,111,2023-06-21T03:24:00.000Z,/heithyyy/status/1671358279392591874
@chng_yt91,Aku masih open jastip PRJ ya,in,,,,124,2023-06-21T03:18:04.000Z,/chng_yt91/status/1671356783833796608
@halonuna,"Ngajakin emak ke prj, tp tahun depan aja biar bisa nyisihin uang dan puas belanja, kata beliao: lah tahun depan mah kamu udh beranak gimana ",in,,,,43,2023-06-21T03:13:50.000Z,/halonuna/status/1671355718702645251
@chng_yt91,"Sini aku open jastip prj ka, bisa shopee jg",in,,,,258,2023-06-21T03:12:51.000Z,/chng_yt91/status/1671355472866344960
@prayougee,Ke PRJ seru kali ya weekend ini ,in,3,1,,305,2023-06-21T03:11:31.000Z,/prayougee/status/1671355137263284224
@desiranlautbiru,SERIUS YA CUK . PRJ KITA MINGGU INI,in,1,,,18,2023-06-21T03:11:21.000Z,/desiranlautbiru/status/1671355094028423170
@oogayd,minn di prj ada booth xiaomi g,in,,,,161,2023-06-21T03:11:14.000Z,/oogayd/status/1671355064441769985
@jawcan128,Sbnrnya kalo ngmongin prj tuh banyak lucunya wkwkwkwk,in,1,,,101,2023-06-21T03:08:17.000Z,/jawcan128/status/1671354321265647616
@Marchh_7th,"yg udah ke prj, makanan yg paling enak dan sngt worth it untk di coba apaaHHhh????????",in,,,,137,2023-06-21T03:07:42.000Z,/Marchh_7th/status/1671354174729232384
@TetapPuan,Mbak Puan Jalan-Jalan ke PRJ #TetapPuan #PuanMaharani #jakartafair #pdip #pdiperjuangan #pemilu2024 #pilpres2024 #jakartafair2023 #prj #MbakPuan,in,59,80,49,"1,528",2023-06-21T03:06:11.000Z,/TetapPuan/status/1671353796260401152
@sixteen_oct,iya sih ya. pengen teleportasi aja gua tbtb di prj. dahlah dahlah,in,,,,12,2023-06-21T03:04:33.000Z,/sixteen_oct/status/1671353382815293440
@alleninluv,"Open Jastip PRJ, cuss dm aja. Dom bekasi, fee rendah yaa. #zonauangᅠᅠ",in,,,1,259,2023-06-21T03:02:18.000Z,/alleninluv/status/1671352815535689728
@swhallowtail,MAU KE PRJ sama lolos tahap 2,in,,,,27,2023-06-21T02:55:24.000Z,/swhallowtail/status/1671351082415697920
@storyofsinnn,ini ga ada yang mau nemenin aku ke PRJ buat nontonin Nadin apa?,in,3,,2,392,2023-06-21T02:54:36.000Z,/storyofsinnn/status/1671350877314232322
@sir_kenttt,"jir lah lom puas main ke prj
belom ad barang yg di checkout",in,1,,,115,2023-06-21T02:54:10.000Z,/sir_kenttt/status/1671350771949133825
@panjimascom,Buya Anwar Abbas Kritik Biaya Sewa Pedagang Kerak Telor di PRJ yang Tak Wajar,in,,3,10,292,2023-06-21T02:41:34.000Z,/panjimascom/status/1671347600426151936
@fristypramesti,"pas bgt ini kalo ke prj nya hari minggu, ada event bareng",in,,,,38,2023-06-21T02:37:53.000Z,/fristypramesti/status/1671346670444109825
